user_id,recommended_items
285,1808563 2712821 161547 1258303 1442095 
902,1776696 1244196 1162250 1443706 75845 
948,1053542 1148893 1244196 2778525 2157569 
1183,1096406 2117630 2214708 1244196 266412 
1286,2778525 1244196 1262099 1694879 1386412 
1509,2467273 2086041 502219 1835742 1262099 
1776,2397283 939717 1602867 713309 1757758 
1982,2778525 1244196 1386412 1262099 657183 
2742,1262099 2778525 1244196 1694879 21211 
3161,472040 78655 1619669 2277810 1728166 
3256,1244196 657183 929053 784737 2244175 
3375,2778525 1244196 2478597 1386412 657183 
3547,2778525 1244196 1262099 1694879 21211 
3630,79531 2750191 415358 1244196 2712481 
3806,1244196 73218 1432568 2625432 2750191 
4607,2778525 1262099 1694879 21211 1244196 
5112,2778525 1262099 1244196 1694879 1386412 
5627,374376 1937957 314274 2802026 2380306 
5686,926828 475804 2309898 2160707 123121 
5738,2310939 538069 2778525 1244196 1774879 
5839,1443706 2698468 266412 1952969 657183 
6442,211719 677711 240873 1422652 1816581 
7182,2014172 2687682 1183228 2489267 1373703 
7693,2778525 1262099 1244196 1386412 657183 
8316,2127017 2476988 2491016 2711809 123885 
9660,1386412 2734492 2268963 1262034 2817792 
9680,1359029 1310205 10811 2757405 431272 
10044,1604641 388367 1517153 1689319 1526201 
10316,1386412 784737 2002097 952267 1016441 
10469,997263 1231018 1548362 2353541 2570454 
10470,1720816 624461 1320638 2768702 1090129 
10870,2778525 1262099 1244196 1694879 1386412 
10956,1837182 192785 923464 1302734 300053 
11027,391706 688457 561642 2523066 2041033 
11380,228623 606905 2200859 1443706 434421 
11423,1262099 2778525 1244196 1386412 1694879 
11805,2031674 1676825 2062952 782713 2447920 
12046,1189146 790953 1519810 2486783 2036333 
12097,1695664 1386412 1092821 536047 657183 
12233,2778525 1262099 1244196 1694879 1386412 
12593,1435542 2415538 1001431 2107221 2830138 
12626,2023091 2521535 386410 1773768 1848140 
12630,621322 662225 1129350 2299554 1121933 
12671,522348 635882 2275611 312742 1646403 
12689,2502279 720931 2415296 2013158 1196133 
12750,43746 1854085 657183 1386412 205359 
12852,2609165 759567 2394849 1445649 184357 
13715,2778525 1244196 1386412 657183 1262099 
14269,823512 1607107 485548 1244196 985459 
14624,657183 468120 1443706 266412 2420135 
14792,1244196 468120 2778525 2698468 1679143 
14966,310819 169068 2341836 1262099 504015 
15006,1989397 1768401 723777 1529488 1423037 
15100,529619 148365 2295019 1029608 1099170 
15549,1386412 784737 2268646 2123252 2002097 
15611,306921 1386412 1695664 1317915 55931 
16228,2778525 1262099 1244196 1386412 1694879 
16874,1244196 158526 2002097 1386412 1928254 
16971,2539956 1565544 1859722 725769 298067 
18097,1353323 1643703 1428371 2682419 1777634 
18564,1295570 1576126 81952 1187844 1796272 
18796,1014523 750033 269398 1838816 1822566 
18994,595572 1834588 1508077 951204 2111288 
19544,1494192 914870 1919107 1398109 1442073 
19679,1469095 2442934 153323 510710 1098998 
19704,2330317 1262099 2182484 788342 1694879 
20101,2157649 919742 1550605 1396517 757163 
20679,1244196 2778525 2494138 2489959 343377 
20815,473865 2770160 1432568 1552526 1551883 
20979,1029640 485102 2049896 1970244 399598 
21195,931519 1244196 1520277 1443706 2572073 
21324,2073218 2588490 234084 1167500 596793 
21578,2778525 1244196 1386412 1262099 657183 
21627,1102456 43306 266817 887776 1953745 
21663,92686 2778525 2617752 1262099 1244196 
21813,1585842 2588490 1928254 2024094 794156 
21835,468120 2420135 1069281 657183 266412 
22107,457843 2251758 2348573 1907046 1486947 
22206,1096094 2730927 2639969 787368 2131853 
22591,1834588 1078888 1262099 21211 2337439 
22728,1262099 2778525 1694879 1244196 1386412 
23229,2778525 1262099 1244196 1386412 1908731 
23361,508531 2512859 1672383 1140869 1105432 
23459,1247944 1151791 570890 278589 445302 
23667,2471510 410738 734196 1274654 2741322 
23718,1776330 2831727 1181698 2037855 1244196 
24419,1262099 2778525 1694879 1244196 21211 
24465,657183 2500175 536047 859700 2002097 
25906,776006 1848866 273337 1774071 2698841 
26038,2546303 58071 1460626 1742604 657183 
26658,938287 1069451 613129 278589 2378832 
27187,2348573 314274 1776696 654736 1424217 
27501,199255 1020875 436974 2301756 1101023 
27638,1695664 2222699 2081639 771416 1888355 
27707,1211336 384116 2832662 1472192 755753 
27727,1140869 1524050 363843 2680669 1809836 
27845,2581784 536047 823512 750751 697676 
27931,947691 2704587 2544454 1262099 800868 
28232,2698338 2166540 1340660 120395 291669 
28739,1449442 806981 2121581 2822465 930591 
28801,324207 1376234 1471919 919179 1960755 
