user_id,recommended_items
285,887776 2450794 922410 2123252 78440 
902,657183 2791339 1162250 1386412 784737 
948,1244196 1053542 1162250 657183 343377 
1183,1096406 2117630 579292 2393265 77400 
1286,657183 1386412 954870 2211393 1956366 
1509,2086041 1686571 1865831 215982 2546303 
1776,939717 2468340 1701556 20147 632625 
1982,2778525 1244196 1386412 657183 2791339 
2742,2778525 1244196 1386412 657183 2791339 
3161,1386412 278589 472040 2348229 777911 
3256,1244196 784737 1069281 2313894 1576126 
3375,2778525 823512 2545674 538069 2310939 
3547,2778525 1244196 1386412 657183 2791339 
3630,415358 2625619 447985 2791339 2750191 
3806,73218 499178 1432568 902049 2348573 
4607,2778525 1244196 1386412 657183 2791339 
5112,2778525 1244196 1386412 657183 2791339 
5627,2802026 2380306 374376 925751 1776696 
5686,926828 2075582 475804 2160707 2688816 
5738,2778525 823512 2545674 538069 1244196 
5839,1069281 2313894 1443706 266412 1162250 
6442,801479 1322673 1774071 2458668 2526744 
7182,2014172 1183228 1120107 2003041 2687682 
7693,2778525 1244196 1386412 657183 2791339 
8316,2476988 499178 123885 1982238 2347314 
9660,1386412 784737 2227201 2380306 662309 
9680,2272823 1408883 624750 851128 431272 
10044,81416 1208433 2232786 388367 2541582 
10316,1386412 784737 2002097 657183 1092821 
10469,2391945 2825431 1430325 291669 1483617 
10470,161347 2686231 2154395 627569 1117836 
10870,2778525 1244196 1386412 657183 2791339 
10956,779190 300053 1386412 535530 536047 
11027,1511831 391706 2794672 1553111 1087413 
11380,1608366 1984327 205039 784737 818486 
11423,2778525 1244196 1386412 657183 2791339 
11805,1001431 1585675 1226034 764484 2206648 
12046,878217 1073372 790953 114266 1796876 
12097,1386412 657183 784737 536047 1092821 
12233,2778525 1244196 1386412 657183 2791339 
12593,1216431 2415538 702963 1534045 2830138 
12626,1322673 2521535 677711 2580699 1503882 
12630,784181 1823509 1717731 2393613 1233396 
12671,830631 1398047 1886939 2453965 529889 
12689,1105190 2502279 2646712 769420 269945 
12750,1386412 657183 2002097 2791339 1162250 
12852,1496888 1287766 406835 1972115 2138076 
13715,2778525 1244196 1386412 657183 2791339 
14269,1386412 823512 1244196 1241609 1928254 
14624,1069281 2313894 1443706 266412 468120 
14792,1244196 1162250 2778525 1069281 468120 
14966,504015 169068 1718261 908513 1657452 
15006,2002097 723777 1876513 2427786 35677 
15100,1099170 529619 551635 1156982 486936 
15549,1386412 784737 2002097 657183 1092821 
15611,2002097 1695664 536047 2501356 1386412 
16228,2778525 1244196 1386412 657183 2791339 
16874,1928254 784737 2002097 2791339 536047 
16971,1328711 725769 882380 1898748 298067 
18097,1353323 1815493 1386412 2289895 657183 
18564,1576126 468120 1679143 1953846 1047625 
18796,1014523 2730930 269398 750033 2148574 
18994,1834588 1056667 2111288 2386570 634598 
19544,1919107 537350 1682163 1449872 1803942 
19679,1098998 1047027 445231 729312 60317 
19704,2341890 2330317 2182484 2770160 757014 
20101,1550605 105999 2302683 2354464 850007 
20679,1162250 1984327 657183 1386412 2466095 
20815,2770160 1317915 415358 2501356 1472716 
20979,1029640 485102 128605 2198252 1702541 
21195,1567110 784737 1477642 2002097 1520277 
21324,2645314 2376419 1301316 234084 16356 
21578,2778525 1244196 1386412 657183 2791339 
21627,2093033 1953745 973863 1056667 1001431 
21663,2617752 213472 134458 2185393 2707666 
21813,2024094 2588490 1886939 278589 1434088 
21835,1069281 2313894 468120 1443706 266412 
22107,457843 712901 2251758 399435 1754448 
22206,1096094 274885 42828 2131853 787368 
22591,1834588 2364286 1078888 1782499 1016436 
22728,2778525 1244196 1386412 657183 2791339 
23229,2778525 1262099 2571800 2337466 1941342 
23361,2512859 1672383 2470865 2002097 784737 
23459,2313955 1113937 659969 1391091 1584839 
23667,701000 1274654 1931528 410738 1819277 
23718,1443706 1244196 266412 1386412 657183 
24419,2778525 1244196 1386412 657183 2791339 
24465,1386412 657183 536047 2002097 1162250 
25906,2618603 1229323 2466095 320283 776006 
26038,2546303 784737 882543 2235265 58071 
26658,2791339 536047 1162250 723096 1404891 
27187,2348573 1432568 141739 2770160 925751 
27501,552320 583741 435299 942797 1020875 
27638,771416 393952 1695664 1524219 1828811 
27707,1652172 797595 1211336 194778 704184 
27727,784737 1538515 2167880 1809836 2002097 
27845,1386412 823512 1241609 1928254 784737 
27931,107372 947691 687353 1420783 1110130 
28232,291669 2086041 1340660 908778 215982 
28739,1274336 76630 1153530 1143366 930591 
28801,1376234 1090127 1325058 2092656 447312 
28972,1452579 1361778 106261 701650 1085517 
29072,2770160 457843 160177 1520277 1570385 
29146,1962428 2192350 850021 2092656 1900852 
29212,931519 612155 767563 617858 143830 
29340,2337857 262871 714309 1695664 2798665 
29449,1386412 784737 2002097 657183 1092821 
29519,1386412 2791339 784737 1162250 343377 
30094,2712821 1541384 1507194 1485594 2145191 
30368,2778525 1244196 1386412 657183 2791339 
30774,2778525 1244196 1386412 657183 2791339 
30910,1165605 1695664 784737 2215624 1212118 
31318,1386412 657183 2791339 784737 536047 
32111,2778525 1244196 1386412 657183 2791339 
32371,2229497 876063 1615763 82475 103937 
32434,1165605 1636910 1765833 784737 1386412 
33119,2778525 1244196 1386412 657183 2791339 
33317,2164654 656507 1876143 22987 1033588 
33492,1140869 183442 67174 1092821 776079 
33552,77120 2819375 1708318 2038867 2297159 
33704,1386412 784737 536047 2002097 1092821 
35125,1887464 1878292 380595 436637 2579338 
35517,2002097 774818 1693312 1477922 2801020 
35752,468120 266412 1244196 2796479 1443706 
36049,1128638 2251704 1364348 278589 2347945 
36125,784737 2705759 1834691 636889 2324713 
36396,2778525 1244196 1386412 657183 2791339 
36940,2546303 58071 1608366 1007375 2348573 
37187,1829050 1590528 714376 831369 639551 
37351,391967 1836142 206449 113648 1506715 
38059,1650533 2128013 252232 2194493 1600861 
38189,784737 468120 1274752 2459081 725181 
38365,2459081 1953846 668146 2796479 468120 
38481,973863 2735795 876529 1676825 1366236 
38730,1330328 265522 1244196 1438082 2163770 
38944,461272 442064 1843330 1624781 2434102 
39189,2778525 1244196 1386412 657183 2791339 
39773,2756141 536047 2358568 2423991 2628608 
39778,436574 2356407 2786340 512681 542825 
40141,1386412 1241609 1928254 1053542 1156803 
40180,68765 1799509 1646335 1262099 573820 
40246,118115 1914212 1085629 1026784 799403 
40468,569761 2108842 2716010 485054 2235909 
41309,2791339 657183 2211393 2364158 2202228 
41345,1386412 2800789 1212118 536047 2148267 
41383,1739253 106533 1185598 444644 1707973 
41403,2603642 1595372 2024094 2698468 1386412 
41629,2086041 526154 1447302 778416 1398399 
41649,1886939 794156 2588490 1434088 2506235 
42051,918665 934633 169886 140830 2541635 
42321,2778525 1244196 1386412 657183 2791339 
42617,1025299 612155 2002097 1093296 784737 
42912,2800967 399306 803962 288342 1165605 
43088,1417963 2679423 2707691 1469476 16356 
43399,1886939 1386412 1792590 671237 657183 
43444,2778525 1244196 1386412 657183 2791339 
44628,1576126 1330328 1056667 2213987 1295570 
46074,2778525 1244196 1386412 657183 2791339 
46106,634598 1002573 2705759 2142637 774200 
46377,291669 986950 81564 162125 430533 
46391,1254543 673942 1676825 987407 1056667 
46874,657183 2791339 2778525 784737 536047 
47353,2590469 1608366 660656 278162 286848 
47387,2384800 2470569 2754629 132221 138422 
47475,657183 2791339 2778525 784737 2002097 
47662,2241130 1867675 2034234 2492063 1626821 
48463,2778525 1244196 1386412 657183 2791339 
48478,538069 2310939 1244196 343377 1947571 
48675,2362507 2365168 203016 1480251 1952917 
48789,2024094 278589 1886939 2648928 536047 
49239,1051740 1216431 2415538 2450794 1534045 
49334,453607 2232175 516723 2073556 734196 
49418,657183 1386412 784737 536047 1092821 
49794,1887464 2349198 824407 2429594 1247136 
50754,503355 1386412 1850794 2002097 536047 
50874,926265 26133 2131741 1830651 1875955 
51289,39598 751617 1511943 630507 2563150 
51380,1386412 536047 518244 343377 1092821 
51416,775484 107638 2813646 1447302 604432 
51445,2710882 2778525 640407 1196981 1672383 
51851,1886939 2024094 278589 2588490 2648928 
52067,1754395 1287265 1155565 177825 1695664 
52207,1857507 1124220 2183922 2230105 1120107 
52730,1386412 784737 343377 1162250 536047 
52831,657183 1386412 784737 536047 343377 
53121,955230 810648 2306574 784737 899111 
53574,973448 592559 186124 1776696 1074013 
53638,2113458 1194598 2666148 2163770 2435845 
53677,436574 2786340 640407 2009453 1955473 
53760,1956960 1386412 2250299 1808597 1212042 
53874,882380 1308032 181004 931519 2002097 
54382,1386412 784737 1092821 2791339 657183 
55261,560898 2711318 837402 2178679 111777 
55358,1438622 2053679 2020029 1777103 1784135 
55450,2183636 818080 2747710 1199807 525994 
55534,903065 1816868 2343117 2578397 1941342 
56110,1585675 612155 1226034 1093296 1422357 
56216,468120 2459081 1679143 1576126 2420135 
56227,2512414 1194436 536047 2791339 161269 
56317,2002097 1438082 784737 931519 2462072 
56439,2461131 1656437 1059207 669552 271161 
57013,2313894 1162250 1069281 266412 79531 
58197,1386412 784737 536047 1092821 657183 
58250,1254543 1011848 940554 335604 2134842 
58548,2574900 1279643 2164654 680520 614433 
58600,2791339 1162250 536047 723096 1404891 
58624,2778525 823512 2545674 538069 2310939 
58695,333000 2817943 898924 2356407 854455 
58784,2778525 1244196 1386412 657183 2791339 
58798,1244196 2791339 1500447 954870 810415 
58833,784737 536047 1244196 1695664 2002097 
59104,1834588 1825175 2364286 470426 2522554 
59135,1580300 2712821 988691 2221253 1549837 
59546,2631964 472040 665194 1130719 1227431 
59782,654546 881158 2240077 2492753 517706 
59842,657183 2791339 1386412 784737 1162250 
60155,794156 243252 944507 2454526 1473515 
60471,1398047 103079 1928254 1434088 368328 
60496,2778525 1244196 1386412 657183 2791339 
61016,1386412 823512 1241609 1928254 1156803 
61298,1576126 1954964 896013 2784272 441572 
61873,2230175 2088166 1001431 1669539 323881 
62808,1640855 2750191 2770160 989122 852451 
62908,1162250 657183 266412 1386412 1443706 
62914,897608 756303 1438652 383573 2337466 
63061,1301316 1794685 636889 1416451 2002097 
63163,111250 1882624 2432887 687478 2060191 
63322,1496888 2763004 2699201 2833682 1564530 
63597,1662460 568926 1453462 952835 1835742 
63753,1218572 1120107 1952580 2287939 2183922 
63872,343377 226371 535530 2084657 1519543 
64303,657183 784737 1386412 343377 1244196 
64930,1504472 333000 1001511 2707301 991552 
65592,278589 1386412 2348229 943964 723096 
66592,57656 1995511 289761 673547 2384640 
66908,2548644 50682 2598966 2483195 52015 
67173,2720356 261467 1824527 1846980 701000 
67354,1187250 1650533 606906 2778662 182788 
67659,1244196 1443706 1854085 266412 755891 
67705,2770160 457843 1018651 399435 1878292 
67752,2778525 1244196 1386412 657183 2791339 
67939,349653 2262078 1359930 847163 88200 
69088,2778525 1244196 1386412 657183 2791339 
69418,1928254 777911 1686458 784737 472040 
69428,1415725 1541359 1368635 2249067 2231607 
69757,1080935 2287767 965108 183374 2813646 
70134,1386412 657183 784737 2002097 1092821 
70534,1802781 567126 2757746 1547740 1814370 
70547,310141 1794685 2515973 1846186 35677 
70649,1069281 2313894 1443706 266412 1162250 
70855,1549837 2258655 2265526 972388 1596007 
71226,1886939 2803072 536047 48149 2414119 
72027,2353541 2255841 536047 2002097 522659 
72461,636889 2348573 1432568 2770160 141739 
72570,1240553 53378 661506 1671267 882543 
73454,1386412 1678673 1319362 2470569 536047 
73471,1793593 1096192 2287767 1155556 535570 
73525,2754205 1241941 2325283 2785201 2301031 
74032,2778525 1244196 1386412 657183 2791339 
74663,196678 39498 1788462 839657 1291278 
75611,2235265 1244196 1376058 882543 215982 
76103,731 116763 1780684 2252836 2406712 
76608,1342499 701407 1532789 874136 1533796 
76720,1386412 657183 536047 2002097 1162250 
77440,2060647 1300658 2785646 736911 1453795 
77641,1244196 784737 1069281 2313894 1576126 
77738,1301316 636889 483205 807267 1538515 
77942,2791339 657183 1386412 2211393 2336307 
77992,1701345 1092821 1116248 2784272 657183 
78016,2235265 2086041 2002097 882543 215982 
78100,712284 2641824 1322673 1465161 55061 
78298,2778525 1244196 1386412 657183 2791339 
78784,770613 265522 1056667 538895 2672526 
79349,2296112 811062 39524 2457005 1390003 
79426,1857507 1120107 1390420 1094501 2476293 
79738,1387543 2155081 519609 1344182 714993 
79802,2024094 278589 1886939 2648928 2588490 
80026,657183 1386412 784737 536047 1092821 
80113,1500447 954870 2211393 2188354 1322822 
80743,1069281 2313894 1443706 266412 1162250 
80933,1663143 2466179 2135977 293317 1225606 
81213,784737 536047 1477734 654547 1386412 
81342,35677 2380306 64807 1129350 1718564 
81375,2778525 1244196 1386412 657183 2791339 
82204,291669 2235265 244777 2086041 1752047 
82500,1236845 1886777 1695382 863792 1301817 
82645,499178 973448 186124 1776696 925751 
82778,2778525 1053542 2816640 1226527 982359 
82848,2778525 1244196 1386412 657183 2791339 
82953,1244196 1162250 266412 657183 2313894 
83200,2251758 399435 1277973 1754448 557005 
83840,1386412 1092821 2791339 2413494 2593483 
84028,2002097 1386412 536047 784737 2791339 
84579,1834691 1215287 2614865 945576 2595020 
84814,2778525 1244196 1386412 657183 2791339 
84989,1844001 876529 816307 2031674 2268961 
85006,1183354 933959 1337011 2309062 1693774 
85011,2115677 478510 788808 1350991 430708 
85432,1952917 328267 2762550 824591 118115 
85921,266412 1386412 1244196 1069281 445231 
85958,1322822 897608 756303 1438652 1262099 
85991,536710 1171271 493354 59733 447985 
86194,1642285 1947468 2834956 1351265 1741887 
86285,468120 1679143 1953846 2459081 1047625 
86316,1992744 1835731 1577713 1386412 2079417 
86856,1720782 2304303 1091373 843261 2593483 
87127,2778525 1244196 1386412 657183 2791339 
87569,499178 1776696 973448 788342 186124 
87622,1928254 1244196 784737 472040 777911 
87629,1386412 278589 472040 2348229 777911 
88090,1652791 891869 162361 2352642 2677082 
88699,612155 1164968 2093466 2405262 1849280 
89595,2778525 1244196 1386412 657183 2791339 
89700,1386412 300053 535530 657183 536047 
90134,604278 2359880 2768923 1265683 738394 
90275,1686458 1773768 278589 1140869 1886939 
90552,1751372 203016 1677336 1634068 1373134 
90609,1386412 823512 1928254 1241609 1156803 
90615,657183 2791339 2778525 784737 2002097 
90733,1898849 1857507 1513537 562726 1052097 
91295,2546303 2534752 2825431 1294034 1007375 
92019,1330328 2672526 770613 538895 1056667 
92182,2778525 1244196 1386412 657183 2791339 
92343,2650926 317172 1695664 1244196 1092821 
93312,657183 2211393 2202228 1816868 1766612 
