user_id,recommended_items
285,1808563 1442095 2576651 1858896 1898571 
902,1776696 1443706 2750191 399435 2210816 
948,1053542 2614160 2823490 1961467 758125 
1183,2117630 1096406 2443046 780835 785331 
1286,2778525 1244196 1386412 657183 2791339 
1509,2086041 41406 1070727 2467273 920520 
1776,680927 337943 2397283 1602867 1876399 
1982,2778525 1244196 1386412 657183 2791339 
2742,2778525 1244196 1386412 657183 2791339 
3161,78655 1619669 2295019 1728166 2310855 
3256,929053 2244175 499810 333784 2788164 
3375,2478597 1594285 1966003 2260020 2513050 
3547,2778525 1244196 1386412 657183 2791339 
3630,79531 350611 2750191 2712481 2625619 
3806,697461 1684708 2101655 1244196 207240 
4607,2778525 1244196 1386412 657183 2791339 
5112,2778525 1244196 1386412 657183 2791339 
5627,374376 345660 314274 1937957 2593483 
5686,926828 475804 2654466 670196 875837 
5738,2310939 2265362 1774879 397742 2760067 
5839,2698468 1952969 350611 1569008 2574702 
6442,1422652 2526744 2754392 211719 1625432 
7182,2014172 2687682 2340784 429221 2215849 
7693,2778525 1244196 1386412 657183 2791339 
8316,2127017 123885 716504 2476988 2258544 
9660,1386412 29108 2084333 1295234 460265 
9680,1359029 10811 431272 798925 2757405 
10044,1913741 1020875 2277810 318747 1953846 
10316,1016441 2109569 152370 2461702 1543472 
10469,1231018 920520 85636 2547410 2244868 
10470,1720816 1812491 2768702 1320638 2523343 
10870,2778525 1244196 1386412 657183 2791339 
10956,1837182 923464 1201831 2633391 433733 
11027,688457 2523066 1264432 522016 1903410 
11380,882543 228623 1165605 2825431 309333 
11423,2778525 1244196 1386412 657183 2791339 
11805,2031674 2062952 997536 1570575 526501 
12046,1189146 954409 1740183 2778161 2350137 
12097,1695664 494504 1244196 2017893 2633688 
12233,2778525 1244196 1386412 657183 2791339 
12593,1435542 492792 2445301 951143 151591 
12626,2521535 2023091 2688972 2580699 902080 
12630,2309131 1850969 1129350 2299554 1121933 
12671,1646403 522348 1262099 2701471 2337466 
12689,2502279 720931 269945 2646712 2415296 
12750,43746 1854085 205359 374376 1519543 
12852,2255401 1091373 1644098 831515 699463 
13715,2778525 1244196 1386412 657183 2791339 
14269,1607107 1691082 485548 985459 823512 
14624,2109738 1884548 2622112 573297 2249023 
14792,1244196 2698468 1899045 2231082 2257874 
14966,2778525 1244196 1386412 657183 2791339 
15006,723777 2550540 1000270 2512134 1423037 
15100,148365 2295019 1029608 1316226 529619 
15549,602260 2268646 1214672 2123252 111201 
15611,55931 632026 1571713 1224868 306921 
16228,2778525 1244196 1386412 657183 2791339 
16874,1244196 79531 1386412 1928254 2778525 
16971,2539956 1328711 1859722 827235 2512859 
18097,1428371 1353323 1815493 2396028 624264 
18564,1295570 1187844 81952 1040704 2631317 
18796,269398 760206 1822566 2730930 1425832 
18994,1227036 698123 951204 595572 634598 
19544,2419733 939674 537350 1682163 1494192 
19679,1258454 1139628 2296915 2397044 574342 
19704,2330317 1187519 437801 1262099 1455450 
20101,2157649 919742 757163 1396517 2164559 
20679,2494138 1240420 1214070 342352 2337466 
20815,1704145 1317915 939813 1086695 848378 
20979,1029640 485102 1445895 2588067 399598 
21195,1443706 1244196 1056667 2572073 164623 
21324,1626649 135559 1607627 419068 1167500 
21578,2778525 1244196 1386412 657183 2791339 
21627,887776 752476 266817 1107339 2392306 
21663,2778525 1244196 1386412 657183 2791339 
21813,2024094 768246 2821119 794189 2800183 
21835,468120 650831 1069281 2420135 2313894 
22107,457843 1907046 466593 335428 746757 
22206,2730927 787368 274885 1096094 2639969 
22591,1834588 1262099 383573 342352 2337466 
22728,2778525 1244196 1386412 657183 2791339 
23229,2778525 1244196 1386412 657183 2791339 
23361,718145 278589 2512859 1140869 536047 
23459,1247944 570890 707239 1500732 949304 
