user_id,recommended_items
285,1822084 2713243 2712821 463287 806087 
902,1244196 2618919 434699 525107 2789080 
948,2176713 2614160 710853 726901 689734 
1183,1960885 2740821 771171 2443046 2214708 
1286,333719 2785356 1461476 2584132 2330144 
1509,1198190 2714084 1865831 546617 2485841 
1776,623022 595782 878338 1423457 463287 
1982,2778525 1244196 1386412 657183 2791339 
2742,2778525 1244196 1386412 657183 2791339 
3161,816048 1879987 966714 2284684 2355754 
3256,294846 548067 445231 2795738 806087 
3375,1372554 728983 1517024 896013 857638 
3547,2778525 1244196 1386412 657183 2791339 
3630,568191 1524064 447985 222443 415358 
3806,1174561 1101086 1175028 2500541 1789567 
4607,2778525 1244196 1386412 657183 2791339 
5112,2778525 1244196 1386412 657183 2791339 
5627,1602140 2639578 254048 1952900 1629531 
5686,2137463 2160707 926828 2309898 1058980 
5738,834672 37560 2414545 982359 1640028 
5839,1752082 779190 1529035 181368 74253 
6442,1723623 806087 463287 702257 294846 
7182,1388757 784887 2014172 2494532 1588420 
7693,2778525 1244196 1386412 657183 2791339 
8316,2532140 31152 1785696 162125 578684 
9660,1803629 1897949 918626 2011838 1954192 
9680,1382986 206733 2272823 2296796 294281 
10044,1218 711587 2487871 2036278 2012232 
10316,1208016 2102658 1091499 2824320 1619914 
10469,2527975 1130585 2590681 337536 1135228 
10470,440867 1001121 329875 655052 2686231 
10870,2778525 1244196 1386412 657183 2791339 
10956,232116 377240 1667745 227174 2788209 
11027,1021358 1351601 133665 2387218 2806350 
11380,2682245 1265042 754595 1715345 227227 
11423,2778525 1244196 1386412 657183 2791339 
11805,1476216 782713 2192350 1588670 1058763 
12046,548067 2301704 2036120 806087 294846 
12097,2770854 2784765 1044718 1364017 2584268 
12233,2778525 1244196 1386412 657183 2791339 
12593,702963 1357017 2107221 1216431 1534045 
12626,1848140 2721762 1347200 59567 2042792 
12630,2539718 2138217 1432189 1187039 1611305 
12671,1638214 982097 869738 1957151 294996 
12689,806087 294846 1822084 548067 68808 
