user_id,recommended_items
285,1818827 161547 1038899 702511 396118 
902,1776696 1878292 1206860 457843 1443706 
948,1053542 2157569 630085 2184165 571817 
1183,2443046 785331 1718836 1960885 340176 
1286,1262099 1694879 21211 921999 696550 
1509,1262099 1694879 21211 921999 696550 
1776,2397283 2805839 1602867 1876399 324561 
1982,1262099 1694879 21211 921999 696550 
2742,1262099 1694879 21211 921999 696550 
3161,78655 1619669 2277810 1728166 1262099 
3256,929053 2244175 333784 928817 1876889 
3375,1262099 1206814 696550 2285550 152788 
3547,1262099 1694879 21211 921999 696550 
3630,2087076 2514951 285749 1262099 467643 
3806,1244196 1750840 568191 1472716 1984327 
4607,1262099 1694879 21211 921999 696550 
5112,1262099 1694879 21211 921999 696550 
5627,374376 1937957 314274 1369736 921999 
5686,926828 507451 842457 2140358 316060 
5738,1774879 2310939 538069 257496 2760067 
5839,1952969 1569008 2574702 2738512 1262099 
6442,43306 2460014 810121 1825202 401522 
7182,2489267 2014172 2340784 248636 2003041 
7693,1262099 1694879 21211 921999 696550 
8316,20049 211113 918760 1118939 1139096 
9660,392352 2709027 2268963 1262034 700509 
9680,10811 431272 798925 1359029 2757405 
10044,388367 2232786 81416 1208433 2071024 
10316,1962993 709754 1771645 413215 2000682 
10469,1262099 1694879 21211 921999 696550 
10470,1320638 2768702 1812491 1720816 2523343 
10870,1262099 1694879 21211 921999 696550 
10956,462209 1302734 184517 2204165 2396877 
11027,688457 466173 1791528 1147424 642488 
11380,228623 1262099 1492737 921999 696550 
11423,1262099 1694879 21211 921999 696550 
11805,1671161 1882637 2336914 379076 967521 
12046,2036333 790953 2087736 1982112 2486783 
12097,1695664 126218 1739743 201335 286472 
12233,1262099 1694879 21211 921999 696550 
12593,1435542 1469359 702963 2405262 2107221 
12626,617610 2630733 353713 197449 1589286 
12630,784181 1160221 2299554 1965165 1129350 
12671,524925 2568608 1369736 921999 696550 
12689,2502279 720931 2415296 1454707 1478056 
12750,1519543 567823 586587 1497491 1781907 
