user_id,recommended_items
285,1808563 2576651 1442095 2732362 1858896 
902,1776696 2750191 2210816 1443706 399435 
948,2614160 1053542 2823490 1961467 2087002 
1183,2117630 780835 1096406 77400 2443046 
1286,2778525 1244196 1386412 657183 2791339 
1509,2086041 2636095 633601 2467273 502219 
1776,680927 337943 430145 2397283 1876399 
1982,2778525 1244196 1386412 657183 2791339 
2742,2778525 1244196 1386412 657183 2791339 
3161,2295019 259012 696764 78655 2071671 
3256,929053 2244175 499810 1189936 2788164 
3375,2478597 1594285 1966003 2260020 2513050 
3547,2778525 1244196 1386412 657183 2791339 
3630,350611 1224868 2309062 2750191 79531 
3806,697461 1684708 2101655 207240 1244196 
4607,2778525 1244196 1386412 657183 2791339 
5112,2778525 1244196 1386412 657183 2791339 
5627,374376 345660 2593483 2380306 2802026 
5686,926828 475804 670196 2654466 875837 
5738,2265362 2310939 2760067 808406 935602 
5839,2698468 1952969 350611 1569008 2574702 
6442,1422652 2526744 2754392 211719 1625432 
7182,2014172 2592829 2215849 2687682 2340784 
7693,2778525 1244196 1386412 657183 2791339 
8316,2127017 716504 123885 2608751 2476988 
9660,1386412 29108 2084333 1295234 307238 
9680,2272823 1359029 10811 431272 798925 
10044,1913741 1020875 2277810 318747 1953846 
10316,1016441 152370 2109569 2461702 1543472 
10469,1231018 920520 85636 2547410 2244868 
10470,1720816 1812491 2768702 1320638 1604535 
10870,2778525 1244196 1386412 657183 2791339 
10956,1837182 923464 1201831 2633391 433733 
11027,688457 2523066 1264432 522016 1903410 
11380,882543 1165605 2778525 2825431 2115187 
11423,2778525 1244196 1386412 657183 2791339 
11805,2031674 997536 1570575 1801603 2062952 
12046,2778161 1740183 2350137 731081 526790 
12097,1695664 494504 2017893 2633688 1466322 
12233,2778525 1244196 1386412 657183 2791339 
12593,1435542 2445301 492792 951143 151591 
12626,2580699 2023091 2521535 2688972 1428413 
12630,2309131 1850969 2698057 569627 1129350 
12671,1646403 1434088 2571800 2337466 1941342 
12689,88029 2502279 720931 2415296 269945 
12750,43746 1854085 205359 374376 1519543 
12852,1644098 831515 2255401 1091373 699463 
13715,2778525 1244196 1386412 657183 2791339 
14269,1607107 1691082 485548 985459 2514483 
14624,2109738 1884548 2622112 573297 2249023 
14792,1244196 2698468 2231082 2257874 515119 
14966,2778525 1244196 1386412 657183 2791339 
15006,723777 2153688 2419510 1197175 2576738 
15100,148365 2295019 1029608 1099170 529619 
15549,602260 111201 2123252 1214672 2268646 
15611,55931 632026 1571713 1224868 1244787 
16228,2778525 1244196 1386412 657183 2791339 
16874,1244196 79531 1386412 1928254 2778525 
16971,2539956 827235 1328711 2062952 1859722 
18097,1428371 2396028 624264 903167 2586497 
18564,1295570 1187844 81952 1040704 2631317 
18796,760206 269398 1822566 1425832 2400859 
18994,1227036 698123 634598 951204 595572 
19544,2419733 939674 1682163 537350 1037210 
19679,1258454 1139628 2397044 2296915 574342 
19704,1187519 437801 1262099 2701471 2337466 
20101,2157649 757163 919742 1396517 2164559 
20679,2494138 1240420 1214070 342352 2337466 
20815,1704145 1086695 939813 1317915 2235444 
20979,1029640 485102 1445895 2588067 455945 
21195,1443706 1244196 2572073 1056667 2058516 
21324,1626649 135559 1607627 220499 419068 
21578,2778525 1244196 1386412 657183 2791339 
21627,887776 1056667 752476 1953745 1041891 
21663,2778525 1244196 1386412 657183 2791339 
21813,2024094 768246 2821119 794189 2800183 
21835,468120 650831 1069281 1953846 2313894 
22107,457843 466593 1907046 746757 2625619 
22206,2730927 274885 787368 1096094 1918974 
22591,1834588 1262099 383573 342352 2337466 
22728,2778525 1244196 1386412 657183 2791339 
23229,1908731 1262099 1214070 342352 2337466 
23361,718145 278589 2512859 1140869 536047 
23459,570890 707239 1247944 1500732 949304 
23667,2471510 734196 710180 2347446 1159805 
23718,2831727 1181698 2037855 2593483 1776330 
24419,2778525 1244196 1386412 657183 2791339 
24465,2500175 859700 1908697 876945 2584486 
25906,1848866 776006 2691889 2413515 2022286 
26038,1742604 18872 2257516 657183 320076 
26658,613129 2378832 378917 1383415 667733 
27187,314274 654736 2080276 2314914 1472716 
27501,436974 1020875 2055851 942797 278589 
27638,771416 2222699 1878823 1930535 1695664 
27707,2809718 376963 1237831 727516 2709635 
27727,2680669 1538515 1809836 1140869 2226682 
27845,2581784 403151 2322060 1774431 750751 
27931,2704587 342352 1941342 2513050 1287319 
28232,1340660 120395 1207661 1545757 2698338 
28739,806981 730809 1961131 1244787 1143366 
28801,1376234 1471919 919179 1853276 1215156 
28972,106261 2329357 1653036 2282309 346257 
29072,340121 1074013 5726 185476 1086695 
29146,2778525 1244196 1386412 657183 2791339 
29212,1349223 1278222 2559475 1678317 2166736 
29340,2337857 1283077 262871 1287323 2651077 
29449,1149693 340121 2257200 557005 1020200 
29519,1162250 940481 2466095 1671183 343377 
30094,2718704 1613989 444211 1652258 2002097 
30368,2778525 1244196 1386412 657183 2791339 
30774,2778525 1244196 1386412 657183 2791339 
30910,2734883 1593756 350611 1469661 1165605 
31318,2277810 266412 1984327 2791339 1750053 
32111,2778525 1244196 1386412 657183 2791339 
32371,517620 876063 1506681 2602263 1200177 
32434,1765833 244688 525772 371195 284832 
