user_id,recommended_items
285,1808563 1442095 1898571 628817 1591891 
902,1776696 1443706 75845 2750191 399435 
948,1053542 1148893 2157569 2382795 2184165 
1183,2117630 1096406 2443046 785331 1718836 
1286,2778525 1244196 1386412 657183 2791339 
1509,2086041 383573 342352 2337466 1941342 
1776,2397283 1602867 2196917 1876399 2805839 
1982,2778525 1244196 1386412 657183 2791339 
2742,2778525 1244196 1386412 657183 2791339 
3161,78655 1619669 2277810 1728166 2736621 
3256,929053 2244175 499810 333784 948197 
3375,2778525 1244196 1386412 657183 2791339 
3547,2778525 1244196 1386412 657183 2791339 
3630,79531 2712481 2750191 2445526 780835 
3806,1244196 902049 1472716 697461 1140869 
4607,2778525 1244196 1386412 657183 2791339 
5112,2778525 1244196 1386412 657183 2791339 
5627,374376 1937957 314274 345660 2380306 
5686,926828 475804 842457 2140358 507451 
5738,2310939 1774879 2265362 538069 982359 
5839,2698468 1952969 1569008 350611 2738512 
6442,211719 1422652 2754392 1625432 2460014 
7182,2687682 2014172 2489267 2003041 429221 
7693,2778525 1244196 1386412 657183 2791339 
8316,2127017 2476988 211113 1118939 2608751 
9660,1386412 1262034 700509 2268963 2817792 
9680,1359029 10811 431272 798925 2757405 
10044,388367 2232786 81416 1208433 2071024 
10316,2543716 2428065 1016441 2461702 2109569 
10469,1231018 920520 1262099 383573 2337466 
10470,1320638 2768702 1812491 1720816 2523343 
10870,2778525 1244196 1386412 657183 2791339 
10956,1837182 923464 1201831 2633391 1000266 
11027,688457 2523066 1264432 1137463 462961 
11380,228623 2200859 882543 1443706 152969 
11423,2778525 1244196 1386412 657183 2791339 
11805,2031674 2062952 2368324 1093296 443494 
12046,1189146 2036333 2486783 726040 1244916 
12097,1695664 1092821 126218 494504 1244196 
12233,2778525 1244196 1386412 657183 2791339 
12593,1435542 2107221 151591 492792 2445301 
12626,2023091 2521535 1773768 1769591 26959 
12630,2299554 1129350 1121933 935296 863165 
12671,522348 529889 1646403 789747 1312820 
12689,2502279 720931 2415296 1478056 1454707 
12750,43746 1854085 657183 2760857 354268 
12852,2394849 2609165 1123270 184357 1210015 
13715,2778525 1244196 1386412 657183 2791339 
14269,1607107 985459 485548 1691082 823512 
14624,468120 2420135 1656352 2109738 1884548 
14792,1244196 2698468 1899045 2231082 468120 
14966,2341836 2184165 2469981 100343 1919608 
15006,1768401 723777 1423037 2550540 338695 
15100,148365 2295019 1029608 1099170 529619 
15549,2268646 2123252 1214672 873147 178493 
15611,55931 306921 632026 1571713 1224868 
16228,2778525 1244196 1386412 657183 2791339 
16874,1244196 1386412 1928254 2778525 1162250 
16971,1859722 2512859 582631 1854924 2539956 
18097,1353323 1643703 1168736 1428371 2289895 
18564,1295570 1796272 81952 1147470 1040704 
18796,269398 1822566 2730930 760206 2706865 
18994,595572 169751 1508077 8086 1286433 
19544,1494192 871252 2672065 1914196 929802 
19679,1469095 510710 2442934 1153200 2198723 
19704,2330317 788342 499178 2701471 2571800 
20101,2157649 919742 1396517 757163 2164559 
20679,2778525 1244196 1386412 657183 2791339 
20815,1551883 473865 1552526 1317915 272827 
20979,1029640 485102 399598 2242730 28649 
21195,1443706 1244196 2572073 1084672 2052634 
21324,2073218 2588490 2593483 1167500 2049238 
21578,2778525 1244196 1386412 657183 2791339 
21627,266817 1953745 2516153 2392306 1107339 
21663,2778525 1244196 1386412 657183 2791339 
21813,1585842 2024094 2018166 2821119 794189 
21835,468120 2420135 1069281 2313894 650831 
22107,457843 2348573 1907046 1262099 383573 
22206,2639969 1096094 976879 1955247 645790 
22591,1834588 1262099 383573 342352 2337466 
22728,2778525 1244196 1386412 657183 2791339 
23229,2778525 1244196 1386412 657183 2791339 
23361,2512859 291687 278589 1140869 2563373 
23459,1247944 570890 707239 1500732 278589 
23667,2471510 734196 1415420 1967294 859110 
23718,2831727 1181698 1443706 2037855 1776330 
24419,2778525 1244196 1386412 657183 2791339 
24465,2500175 859700 2584486 802799 1908697 
25906,776006 273337 2698841 926840 1751016 
26038,1742604 657183 18872 2257516 1689895 
26658,613129 2378832 378917 1383415 667733 
27187,654736 314274 1472716 2314914 1776696 
27501,1020875 2055851 942797 436974 2562960 
27638,1695664 771416 2222699 1524219 393952 
27707,755753 705760 2285913 1529928 1057877 
27727,1140869 2680669 1809836 109925 1585842 
27845,2581784 657183 750751 697676 536047 
27931,2704587 342352 1941342 2513050 1287319 
28232,2698338 120395 1340660 1545757 1207661 
28739,806981 1274336 367536 2121581 1143366 
28801,1376234 1471919 919179 1853276 960193 
28972,2778525 1244196 1386412 657183 2791339 
29072,1074013 1086695 340121 5726 185476 
29146,1243037 1900852 1377249 783582 447312 
29212,1849280 1349223 2073499 679795 1652584 
29340,2337857 1287323 1283077 2651077 714309 
29449,340121 1149693 557005 209611 712901 
29519,1162250 343377 2466095 266412 1776330 
30094,1014151 1613989 2718704 444211 1652258 
30368,2778525 1244196 1386412 657183 2791339 
30774,2778525 1244196 1386412 657183 2791339 
30910,1165605 2734883 350611 2215624 1593756 
31318,1300183 2277810 2470569 2043929 2117618 
32111,2778525 1244196 1386412 657183 2791339 
32371,517620 876063 1506681 2602263 1200177 
32434,1765833 2618175 1859894 830372 371195 
33119,2778525 1244196 1386412 657183 2791339 
33317,2080213 2040236 1279643 72989 1516990 
33492,67174 1595372 183442 776079 1018726 
33552,2778525 1244196 1386412 657183 2791339 
33704,784737 1386412 2313894 2420135 1854085 
35125,380595 107246 383039 1404113 2323495 
35517,2801020 1770648 554226 1753441 632986 
35752,343377 575217 2367100 741927 1542376 
36049,1477734 816027 576908 1652986 2778525 
36125,2751339 194318 1847430 1188664 1873658 
36396,2778525 1244196 1386412 657183 2791339 
36940,2595466 2671295 1729705 2257516 2430982 
37187,2376471 675243 878016 1976523 639551 
37351,2053600 1583355 1602742 2720391 458601 
38059,2194493 252232 1262099 1941342 2513050 
38189,2069813 1184328 1782033 2454622 1707227 
38365,2778525 1244196 1386412 657183 2791339 
38481,2552884 538895 764484 1108328 2111288 
38730,1330328 2218230 2705759 2625619 1754395 
38944,461272 2827386 982847 2380717 1843330 
39189,2778525 1244196 1386412 657183 2791339 
39773,2012370 613891 1161727 2701471 342352 
39778,542825 2336274 1563760 2157670 2533786 
40141,1984327 830073 2106311 1072942 357250 
40180,565050 744459 1563211 450303 1712562 
40246,439558 2262078 949686 1928254 274172 
40468,1613050 2108842 1262099 2701471 2337466 
41309,2778525 1244196 1386412 657183 2791339 
41345,2778525 1244196 1386412 657183 2791339 
41383,1325819 1362866 1421389 842156 1161179 
41403,2603642 2637434 1241464 1502840 1093941 
41629,2086041 778416 988899 1398399 2115187 
41649,460717 2024094 2691131 1126966 2326685 
42051,749025 1225403 964892 1040207 560363 
42321,2778525 1244196 1386412 657183 2791339 
42617,1604573 258349 2578397 1941342 2513050 
42912,2778525 1244196 1386412 657183 2791339 
43088,292513 2002097 348599 2326315 998419 
43399,951466 1306367 1348563 47583 671237 
43444,2778525 1244196 1386412 657183 2791339 
44628,2336782 1251759 1295570 2226283 335428 
46074,2778525 1244196 1386412 657183 2791339 
