user_id,recommended_items
285,1808563 1442095 1898571 2576651 561135 
902,1776696 1443706 2750191 399435 75845 
948,1053542 1148893 2157569 2382795 630085 
1183,2117630 1096406 2443046 785331 169068 
1286,2778525 1244196 1386412 657183 2791339 
1509,2086041 41406 1070727 215982 920520 
1776,2397283 1602867 1876399 2196917 2805839 
1982,2778525 1244196 1386412 657183 2791339 
2742,2778525 1244196 1386412 657183 2791339 
3161,78655 1619669 1728166 2277810 2736621 
3256,929053 2244175 499810 333784 2141209 
3375,2478597 1594285 2260020 1941342 2513050 
3547,2778525 1244196 1386412 657183 2791339 
3630,79531 2712481 350611 2750191 2445526 
3806,1244196 1472716 902049 697461 1684708 
4607,2778525 1244196 1386412 657183 2791339 
5112,2778525 1244196 1386412 657183 2791339 
5627,374376 314274 1937957 345660 2380306 
5686,926828 475804 2654466 875837 2140358 
5738,2310939 2265362 1774879 538069 397742 
5839,2698468 1952969 350611 1569008 2574702 
6442,1422652 211719 2754392 2526744 1625432 
7182,2014172 2687682 429221 2489267 2003041 
7693,2778525 1244196 1386412 657183 2791339 
8316,2127017 2476988 123885 716504 2258544 
9660,1386412 2268963 1262034 2817792 700509 
9680,1359029 10811 431272 798925 2757405 
10044,388367 1689319 2071024 2232786 711587 
10316,1016441 152370 2109569 2461702 1543472 
10469,1231018 920520 85636 2547410 1155746 
10470,1720816 1320638 2768702 1812491 2523343 
10870,2778525 1244196 1386412 657183 2791339 
10956,1837182 923464 1201831 2633391 433733 
11027,688457 2523066 1264432 1137463 462961 
11380,228623 882543 2200859 1165605 1443706 
11423,2778525 1244196 1386412 657183 2791339 
11805,2031674 2062952 2368324 1093296 526501 
12046,1189146 2486783 954409 2036333 726040 
12097,1695664 1092821 494504 1244196 126218 
12233,2778525 1244196 1386412 657183 2791339 
12593,1435542 151591 492792 2445301 2107221 
12626,2023091 2521535 1773768 1769591 26959 
12630,1129350 2299554 1121933 935296 863165 
12671,1646403 522348 529889 1262099 2571800 
12689,2502279 720931 2415296 1478056 1454707 
12750,43746 1854085 657183 205359 1519543 
12852,2255401 1091373 2394849 2609165 1123270 
13715,2778525 1244196 1386412 657183 2791339 
14269,1607107 485548 985459 1691082 823512 
14624,468120 1656352 2109738 2420135 1884548 
14792,1244196 2698468 1899045 2231082 515119 
14966,2778525 1244196 1386412 657183 2791339 
15006,723777 1423037 1768401 2550540 2355255 
15100,148365 2295019 1029608 529619 1099170 
15549,2268646 1214672 2123252 178493 2351004 
15611,55931 632026 1571713 1224868 306921 
16228,2778525 1244196 1386412 657183 2791339 
16874,1244196 1386412 1928254 2778525 79531 
16971,2539956 1859722 2512859 1328711 582631 
18097,1353323 1643703 1428371 1815493 1168736 
18564,1295570 81952 1187844 1040704 1796272 
18796,269398 1822566 760206 2730930 1087072 
18994,951204 595572 1227036 698123 169751 
19544,1494192 871252 2672065 1387743 2052693 
19679,1258454 1139628 2442934 1469095 510710 
19704,2330317 383573 342352 2337466 1941342 
20101,2157649 757163 919742 1396517 2164559 
20679,2494138 1240420 1214070 342352 2337466 
20815,1551883 1552526 473865 1317915 848378 
20979,1029640 485102 399598 2588067 2242730 
21195,1443706 1244196 2572073 164623 2491016 
21324,2073218 2588490 1167500 2593483 1626649 
21578,2778525 1244196 1386412 657183 2791339 
21627,266817 887776 1953745 752476 1107339 
21663,2778525 1244196 1386412 657183 2791339 
21813,2024094 1585842 768246 2821119 794189 
21835,468120 2420135 1069281 650831 2313894 
22107,457843 1907046 2348573 335428 986950 
22206,2730927 1096094 2639969 787368 976879 
22591,1834588 1262099 383573 342352 2337466 
22728,2778525 1244196 1386412 657183 2791339 
23229,1908731 1262099 1214070 342352 2337466 
23361,2512859 291687 278589 1140869 718145 
23459,1247944 570890 707239 1500732 278589 
23667,2471510 734196 1415420 1473561 1735458 
23718,2831727 1181698 2037855 703829 2593483 
24419,2778525 1244196 1386412 657183 2791339 
24465,2500175 859700 2584486 1908697 876945 
25906,776006 1848866 273337 2698841 926840 
26038,1742604 657183 18872 2257516 1689895 
26658,613129 2378832 378917 1383415 667733 
27187,314274 654736 2314914 1472716 2278233 
27501,436974 1020875 2055851 942797 2562960 
27638,2222699 771416 1695664 1930535 1524219 
27707,2809718 1237831 376963 727516 2709635 
27727,2680669 1809836 1140869 109925 1538515 
27845,2581784 750751 697676 657183 2470649 
27931,2704587 342352 1941342 2513050 1287319 
28232,2698338 120395 1340660 1545757 1207661 
28739,806981 1274336 367536 1143366 1153530 
28801,1376234 1471919 919179 1853276 1758920 
28972,2778525 1244196 1386412 657183 2791339 
29072,1074013 340121 1086695 5726 185476 
29146,1377249 1262099 1455450 2571800 342352 
29212,1349223 1849280 679795 1278222 2073499 
29340,2337857 1283077 1287323 2651077 714309 
29449,340121 1149693 209611 557005 2257200 
29519,1162250 343377 519950 2466095 1776330 
30094,1613989 2718704 444211 1652258 2002097 
30368,2778525 1244196 1386412 657183 2791339 
30774,2778525 1244196 1386412 657183 2791339 
30910,2734883 350611 1165605 1593756 2215624 
31318,2277810 2791339 1984327 1300183 2470569 
32111,2778525 1244196 1386412 657183 2791339 
32371,517620 876063 1506681 2602263 1200177 
32434,1765833 2618175 1859894 371195 830372 
33119,2778525 1244196 1386412 657183 2791339 
33317,2080213 2040236 1279643 72989 1516990 
33492,67174 1595372 1140869 183442 776079 
33552,2778525 1244196 1386412 657183 2791339 
33704,784737 1386412 2313894 2420135 1854085 
35125,380595 2126500 776006 1018651 2455786 
35517,2801020 1770648 554226 1675294 2474513 
35752,343377 575217 2367100 741927 1542376 
36049,1477734 816027 576908 1652986 2778525 
